0,0.3750782066985304
1,0.2708886399413677
2,0.3112558077375717
3,0.34540000285628164
4,0.2974716967644482
5,0.2551361192325038
6,0.34843388065672837
7,0.338158905361846
8,0.30914798706189245
9,0.3405236769182586
10,0.3053106405132955
11,0.36228212024462936
12,0.2693748951964055
13,0.37221942324268736
14,0.2972664113693866
15,0.3478747067614476
16,0.296011934856727
17,0.2516600305433875
18,0.26325624017932964
19,0.2961215070669786
20,0.35333288476262625
21,0.31888624841357255
22,0.34384823904055317
23,0.3544473819569763
24,0.2695737309476055
25,0.32064828627997954
26,0.3421012348325866
27,0.31637599508331127
28,0.35731592094018694
29,0.307144312909972
30,0.2400829642284824
31,0.3724339708235621
32,0.3272472599915036
33,0.303762143367215
34,0.3591799653408841
35,0.2739900894392652
36,0.3806447413910621
37,0.2522608766130673
38,0.252904568792934
39,0.33184982101224375
40,0.2554989253395156
41,0.41633578694267376
42,0.3798400411260701
43,0.3470805297024705
44,0.3517349637562043
45,0.21136580237948477
46,0.17352144376596546
47,0.3345827135544125
48,0.24127080244614466
49,0.32124611031501726
50,0.3075660522312632
51,0.24264731223485156
52,0.22976906707137837
53,0.30117272772606607
54,0.3326580728881374
55,0.37934257641069025
56,0.2715629878993547
57,0.3772809319736756
58,0.373074957559934
59,0.426222639576908
60,0.33380488478314696
61,0.286030380258691
62,0.3030388610300671
63,0.3226249548970901
64,0.24219255294745626
65,0.32451640663969694
66,0.24127600015688844
67,0.3205167577159505
68,0.2551516192511384
69,0.3463328043153324
70,0.3228760803929163
71,0.3257655268894178
72,0.31329905614210396
73,0.2763040959675635
74,0.3597684003581465
75,0.2769303673365999
76,0.3117033794516073
77,0.35802411054118083
78,0.37292588658594894
79,0.32055345250579736
80,0.35319174474768905
81,0.3267221980206313
82,0.26563307437007483
83,0.3335563454566431
84,0.31962035233203
85,0.3314308187129859
86,0.3290451633795346
87,0.3630572227332396
88,0.3439397545050892
89,0.2559777741383204
90,0.31192040882913247
91,0.34210820141986376
92,0.3266872537905225
93,0.31023555130881847
94,0.242250177927609
95,0.3213475011510244
96,0.3420594412665451
97,0.36568094250005617
98,0.3030251957345183
99,0.27332143495715133
100,0.32565817295074934
101,0.31138272965392677
102,0.3112904125431756
103,0.3384620799622006
104,0.3425197328873087
105,0.356070099700593
106,0.24721239241455983
107,0.3165787008427963
108,0.2489469912780918
109,0.3331066035913753
110,0.30051814494872864
111,0.26349779375939253
112,0.34272587012646155
113,0.3401203680465618
114,0.33223045799398465
115,0.27395657902422993
116,0.3306577965205993
117,0.36415900588357075
118,0.34439100335018763
119,0.30592221251079094
120,0.33892640948461333
121,0.3588922192914649
122,0.41617076668872666
123,0.35347785633118006
124,0.2849388186423303
125,0.24589527720907245
126,0.3294969224372386
127,0.3261196645330608
128,0.2966863050813052
129,0.303233041324221
130,0.3130917743989382
131,0.24204773850854147
132,0.30615078934137296
133,0.33528720365080983
134,0.3797842258627051
135,0.30572457395675756
136,0.3025449613060885
137,0.2960797557089148
138,0.3124250827840739
139,0.3183212918669426
140,0.27642230092840525
141,0.350494780808325
142,0.34562739865292
143,0.35009670293992623
144,0.3666386298474226
145,0.37363503672891474
146,0.3197024661291941
147,0.29604844991583246
148,0.33041716913516633
149,0.3473675955321547
150,0.2538216303766452
151,0.29639840750408136
152,0.27525605765655725
153,0.2611263750512758
154,0.2738940481760113
155,0.3356522979575395
156,0.3790515645064041
157,0.36764559227319904
158,0.3606372569161245
159,0.3215843288461683
160,0.3593297757108995
161,0.3161110809006356
162,0.3388102077065955
163,0.30114033572502
164,0.34979418533166406
165,0.3583639693873274
166,0.38703771040360846
167,0.2930327113016541
168,0.2547685464763511
169,0.28074139938041154
170,0.33302736324559085
